Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
,SPXW250410C05290000,Sell,Cancelled,2,10,@1.15,1.15,DAY,04/10/2025 13:01:25 EDT,04/10/2025 15:43:31 EDT
SPXW Vertical,,Sell,Cancelled,0,1,@2.60,0.0000000000,DAY,04/10/2025 11:54:59 EDT,
,SPXW250410C05245000,Sell,Cancelled,0,1,,0.000,DAY,04/10/2025 11:54:59 EDT,
,SPXW250410C05250000,Buy,Cancelled,0,1,,0.000,DAY,04/10/2025 11:54:59 EDT,
SPXW Vertical,,Sell,Filled,10,10,@2.4500000000,2.4500000000,DAY,04/10/2025 10:59:48 EDT,04/10/2025 11:00:11 EDT
,SPXW250410C05285000,Sell,Filled,10,10,@41.90,41.90,DAY,04/10/2025 10:59:48 EDT,04/10/2025 11:00:11 EDT
,SPXW250410C05290000,Buy,Filled,10,10,@39.45,39.45,DAY,04/10/2025 10:59:48 EDT,04/10/2025 11:00:11 EDT
SPXW Condor,,Buy,Cancelled,0,5,@0.150,0.0000000000,DAY,04/10/2025 10:57:53 EDT,
,SPXW250410P05305000,Buy,Cancelled,0,5,,0.000,DAY,04/10/2025 10:57:53 EDT,
,SPXW250410P05300000,Sell,Cancelled,0,5,,0.000,DAY,04/10/2025 10:57:53 EDT,
,SPXW250410P05295000,Sell,Cancelled,0,5,,0.000,DAY,04/10/2025 10:57:53 EDT,
,SPXW250410P05290000,Buy,Cancelled,0,5,,0.000,DAY,04/10/2025 10:57:53 EDT,
SPXW IronCondor,,Buy,Cancelled,0,100,@2.50,0.0000000000,DAY,04/10/2025 10:40:30 EDT,
,SPXW250410C05345000,Sell,Cancelled,0,100,,0.000,DAY,04/10/2025 10:40:30 EDT,
,SPXW250410C05340000,Buy,Cancelled,0,100,,0.000,DAY,04/10/2025 10:40:30 EDT,
,SPXW250410P05335000,Buy,Cancelled,0,100,,0.000,DAY,04/10/2025 10:40:30 EDT,
,SPXW250410P05330000,Sell,Cancelled,0,100,,0.000,DAY,04/10/2025 10:40:30 EDT,
SPXW IronCondor,,Sell,Filled,100,100,@4.7500000000,4.7500000000,DAY,04/10/2025 10:39:09 EDT,04/10/2025 10:39:27 EDT
,SPXW250410C05345000,Buy,Filled,100,100,@36.41,36.41,DAY,04/10/2025 10:39:09 EDT,04/10/2025 10:39:27 EDT
,SPXW250410C05340000,Sell,Filled,100,100,@38.53,38.53,DAY,04/10/2025 10:39:09 EDT,04/10/2025 10:39:27 EDT
,SPXW250410P05335000,Sell,Filled,100,100,@51.89,51.89,DAY,04/10/2025 10:39:09 EDT,04/10/2025 10:39:27 EDT
,SPXW250410P05330000,Buy,Filled,100,100,@49.26,49.26,DAY,04/10/2025 10:39:09 EDT,04/10/2025 10:39:27 EDT
SPY250423P00500000,SPY250423P00500000,Sell,Filled,1,1,@6.1700000000,6.1700000000,DAY,04/10/2025 10:16:48 EDT,04/10/2025 10:16:52 EDT
SPY250423C00545000,SPY250423C00545000,Sell,Filled,1,1,@6.0700000000,6.0700000000,DAY,04/10/2025 10:16:28 EDT,04/10/2025 10:16:28 EDT
VIX Vertical,,Buy,Cancelled,0,200,@2.00,0.0000000000,GTC,04/09/2025 14:28:36 EDT,
,VIX250521C00020000,Buy,Cancelled,0,200,,0.000,GTC,04/09/2025 14:28:36 EDT,
,VIX250521C00025000,Sell,Cancelled,0,200,,0.000,GTC,04/09/2025 14:28:36 EDT,
VIX Vertical,,Buy,Cancelled,0,200,@1.50,0.0000000000,GTC,04/09/2025 14:11:34 EDT,
,VIX250521C00020000,Buy,Cancelled,0,200,,0.000,GTC,04/09/2025 14:11:34 EDT,
,VIX250521C00025000,Sell,Cancelled,0,200,,0.000,GTC,04/09/2025 14:11:34 EDT,
SPY250423C00545000,SPY250423C00545000,Buy,Filled,1,1,@7.1100000000,7.1100000000,DAY,04/09/2025 13:43:27 EDT,04/09/2025 13:43:27 EDT
SPY250423P00500000,SPY250423P00500000,Buy,Filled,1,1,@7.9200000000,7.9200000000,DAY,04/09/2025 13:43:08 EDT,04/09/2025 13:43:48 EDT
VIX Vertical,,Buy,Cancelled,0,200,@1.50,0.0000000000,GTC,04/08/2025 23:12:50 EDT,
,VIX250521C00020000,Buy,Cancelled,0,200,,0.000,GTC,04/08/2025 23:12:50 EDT,
,VIX250521C00025000,Sell,Cancelled,0,200,,0.000,GTC,04/08/2025 23:12:50 EDT,
SPXW250408P04930000,SPXW250408P04930000,Buy,Filled,1,1,@22.0000000000,22.0000000000,DAY,04/08/2025 15:46:30 EDT,04/08/2025 15:46:31 EDT
VIX Condor,,Sell,Cancelled,0,200,@-0.100,0.0000000000,DAY,04/08/2025 10:02:09 EDT,
,VIX250521C00025000,Sell,Cancelled,0,200,,0.000,DAY,04/08/2025 10:02:09 EDT,
,VIX250521C00020000,Buy,Cancelled,0,200,,0.000,DAY,04/08/2025 10:02:09 EDT,
,VIX250618C00024000,Buy,Cancelled,0,200,,0.000,DAY,04/08/2025 10:02:09 EDT,
,VIX250618C00019000,Sell,Cancelled,0,200,,0.000,DAY,04/08/2025 10:02:09 EDT,
VIX Vertical,,Sell,Filled,100,100,@2.9500000000,2.9500000000,DAY,04/04/2025 11:32:21 EDT,04/04/2025 11:42:59 EDT
,VIX250917C00015000,Sell,Filled,100,100,@8.50,8.50,DAY,04/04/2025 11:32:21 EDT,04/04/2025 11:42:59 EDT
,VIX250917C00020000,Buy,Filled,100,100,@5.55,5.55,DAY,04/04/2025 11:32:21 EDT,04/04/2025 11:42:59 EDT
VIX Vertical,,Buy,Cancelled,0,200,@2.38,0.0000000000,DAY,04/04/2025 10:14:02 EDT,
,VIX250521C00020000,Buy,Cancelled,0,200,,0.000,DAY,04/04/2025 10:14:02 EDT,
,VIX250521C00025000,Sell,Cancelled,0,200,,0.000,DAY,04/04/2025 10:14:02 EDT,
VIX Vertical,,Buy,Cancelled,0,200,@0.800,0.0000000000,GTC,04/03/2025 11:23:18 EDT,
,VIX250521C00020000,Buy,Cancelled,0,200,,0.000,GTC,04/03/2025 11:23:18 EDT,
,VIX250521C00025000,Sell,Cancelled,0,200,,0.000,GTC,04/03/2025 11:23:18 EDT,
VIX Vertical,,Sell,Filled,200,200,@1.5800000000,1.5800000000,DAY,04/03/2025 11:17:46 EDT,04/03/2025 11:19:17 EDT
,VIX250521C00020000,Sell,Filled,200,200,@4.37,4.37,DAY,04/03/2025 11:17:46 EDT,04/03/2025 11:19:17 EDT
,VIX250521C00025000,Buy,Filled,200,200,@2.79,2.79,DAY,04/03/2025 11:17:46 EDT,04/03/2025 11:19:17 EDT
SPXW Vertical,,Sell,Cancelled,0,10,@2.60,0.0000000000,DAY,03/19/2025 14:54:27 EDT,
,SPXW250319P05685000,Sell,Cancelled,0,10,,0.000,DAY,03/19/2025 14:54:27 EDT,
,SPXW250319P05680000,Buy,Cancelled,0,10,,0.000,DAY,03/19/2025 14:54:27 EDT,
VIX Vertical,,Sell,Cancelled,0,200,@1.00,0.0000000000,DAY,03/19/2025 14:51:22 EDT,
,VIX250416C00018000,Sell,Cancelled,0,200,,0.000,DAY,03/19/2025 14:51:22 EDT,
,VIX250416C00021000,Buy,Cancelled,0,200,,0.000,DAY,03/19/2025 14:51:22 EDT,
VIX Vertical,,Buy,Filled,50,50,@4.4600000000,4.4600000000,DAY,03/19/2025 14:49:33 EDT,03/19/2025 14:49:38 EDT
,VIX250416P00023000,Buy,Filled,50,50,@4.52,4.52,DAY,03/19/2025 14:49:33 EDT,03/19/2025 14:49:38 EDT
,VIX250416P00015000,Sell,Filled,50,50,@0.060,0.060,DAY,03/19/2025 14:49:33 EDT,03/19/2025 14:49:38 EDT
VIX Vertical,,Buy,Cancelled,0,50,@4.41,0.0000000000,DAY,03/19/2025 14:12:52 EDT,
,VIX250416P00023000,Buy,Cancelled,0,50,,0.000,DAY,03/19/2025 14:12:52 EDT,
,VIX250416P00015000,Sell,Cancelled,0,50,,0.000,DAY,03/19/2025 14:12:52 EDT,
VIX Vertical,,Buy,Cancelled,0,50,@2.00,0.0000000000,DAY,03/14/2025 12:35:02 EDT,
,VIX250416P00023000,Buy,Cancelled,0,50,,0.000,DAY,03/14/2025 12:35:02 EDT,
,VIX250416P00015000,Sell,Cancelled,0,50,,0.000,DAY,03/14/2025 12:35:02 EDT,
VIX Vertical,,Sell,Filled,50,50,@3.4600000000,3.4600000000,DAY,03/14/2025 12:17:44 EDT,03/14/2025 12:33:36 EDT
,VIX250416P00023000,Sell,Filled,50,50,@3.50,3.50,DAY,03/14/2025 12:17:44 EDT,03/14/2025 12:33:36 EDT
,VIX250416P00015000,Buy,Filled,50,50,@0.040,0.040,DAY,03/14/2025 12:17:44 EDT,03/14/2025 12:33:36 EDT
DJT Vertical,,Buy,Filled,100,100,@1.4999000000,1.4999000000,DAY,03/12/2025 13:55:18 EDT,03/12/2025 15:55:45 EDT
,DJT250425C00018000,Buy,Filled,100,100,@3.27,3.27,DAY,03/12/2025 13:55:18 EDT,03/12/2025 15:55:45 EDT
,DJT250425C00021000,Sell,Filled,100,100,@1.77,1.77,DAY,03/12/2025 13:55:18 EDT,03/12/2025 15:55:45 EDT
DJT Vertical,,Sell,Filled,100,100,@1.5000000000,1.5000000000,DAY,03/12/2025 12:06:39 EDT,03/12/2025 13:48:42 EDT
,DJT250425C00018000,Sell,Filled,100,100,@3.39,3.39,DAY,03/12/2025 12:06:39 EDT,03/12/2025 13:48:42 EDT
,DJT250425C00021000,Buy,Filled,100,100,@1.89,1.89,DAY,03/12/2025 12:06:39 EDT,03/12/2025 13:48:42 EDT
VIX Vertical,,Buy,Filled,34,34,@1.8500000000,1.8500000000,GTC,03/05/2025 15:31:30 EST,03/05/2025 15:42:24 EST
,VIX250416C00017000,Buy,Filled,34,34,@3.67,3.67,GTC,03/05/2025 15:31:30 EST,03/05/2025 15:42:24 EST
,VIX250416C00024000,Sell,Filled,34,34,@1.82,1.82,GTC,03/05/2025 15:31:30 EST,03/05/2025 15:42:24 EST
VIX Vertical,,Buy,Filled,400,400,@2.6300000000,2.6300000000,GTC,03/05/2025 12:20:18 EST,03/13/2025 16:10:29 EDT
,VIX250416C00015000,Buy,Filled,400,400,@7.53,7.53,GTC,03/05/2025 12:20:18 EST,03/13/2025 16:10:29 EDT
,VIX250416C00018000,Sell,Filled,400,400,@4.90,4.90,GTC,03/05/2025 12:20:18 EST,03/13/2025 16:10:29 EDT
VIX Vertical,,Buy,Cancelled,0,400,@1.60,0.0000000000,DAY,03/05/2025 12:19:49 EST,
,VIX250416C00015000,Buy,Cancelled,0,400,,0.000,DAY,03/05/2025 12:19:49 EST,
,VIX250416C00018000,Sell,Cancelled,0,400,,0.000,DAY,03/05/2025 12:19:49 EST,
VIX Vertical,,Buy,Cancelled,116,150,@1.8400000000,1.8400000000,GTC,03/05/2025 04:35:43 EST,03/05/2025 15:28:41 EST
,VIX250416C00017000,Buy,Cancelled,116,150,@3.67,3.67,GTC,03/05/2025 04:35:43 EST,03/05/2025 15:28:41 EST
,VIX250416C00024000,Sell,Cancelled,116,150,@1.83,1.83,GTC,03/05/2025 04:35:43 EST,03/05/2025 15:28:41 EST
VIX Vertical,,Sell,Filled,150,150,@2.4600000000,2.4600000000,DAY,03/04/2025 11:12:59 EST,03/04/2025 11:13:47 EST
,VIX250416C00017000,Sell,Filled,150,150,@5.08,5.08,DAY,03/04/2025 11:12:59 EST,03/04/2025 11:13:47 EST
,VIX250416C00024000,Buy,Filled,150,150,@2.62,2.62,DAY,03/04/2025 11:12:59 EST,03/04/2025 11:13:47 EST
VIX Vertical,,Buy,Filled,590,590,@3.2500000000,3.2500000000,DAY,03/04/2025 11:08:18 EST,03/04/2025 11:08:27 EST
,VIX250416P00027000,Buy,Filled,590,590,@7.40,7.40,DAY,03/04/2025 11:08:18 EST,03/04/2025 11:08:27 EST
,VIX250416P00023000,Sell,Filled,590,590,@4.15,4.15,DAY,03/04/2025 11:08:18 EST,03/04/2025 11:08:27 EST
VIX Vertical,,Sell,Filled,190,190,@3.2500000000,3.2500000000,DAY,03/04/2025 11:05:02 EST,03/04/2025 11:06:48 EST
,VIX250416P00027000,Sell,Filled,190,190,@7.45,7.45,DAY,03/04/2025 11:05:02 EST,03/04/2025 11:06:48 EST
,VIX250416P00023000,Buy,Filled,190,190,@4.20,4.20,DAY,03/04/2025 11:05:02 EST,03/04/2025 11:06:48 EST
VIX Vertical,,Sell,Filled,200,200,@3.2600000000,3.2600000000,DAY,03/04/2025 11:04:27 EST,03/04/2025 11:04:27 EST
,VIX250416P00027000,Sell,Filled,200,200,@7.48,7.48,DAY,03/04/2025 11:04:27 EST,03/04/2025 11:04:27 EST
,VIX250416P00023000,Buy,Filled,200,200,@4.22,4.22,DAY,03/04/2025 11:04:27 EST,03/04/2025 11:04:27 EST
VIX Vertical,,Sell,Filled,200,200,@3.2500000000,3.2500000000,DAY,03/04/2025 11:02:34 EST,03/04/2025 11:03:15 EST
,VIX250416P00027000,Sell,Filled,200,200,@7.48,7.48,DAY,03/04/2025 11:02:34 EST,03/04/2025 11:03:15 EST
,VIX250416P00023000,Buy,Filled,200,200,@4.23,4.23,DAY,03/04/2025 11:02:34 EST,03/04/2025 11:03:15 EST
VIX Vertical,,Sell,Filled,300,300,@1.4096000000,1.4096000000,GTC,02/28/2025 11:34:12 EST,02/28/2025 13:04:06 EST
,VIX250820C00015000,Sell,Filled,300,300,@5.43,5.43,GTC,02/28/2025 11:34:12 EST,02/28/2025 13:04:06 EST
,VIX250820C00018000,Buy,Filled,300,300,@4.02,4.02,GTC,02/28/2025 11:34:12 EST,02/28/2025 13:04:06 EST
VIX Vertical,,Sell,Cancelled,0,300,@1.50,0.0000000000,DAY,02/28/2025 10:01:27 EST,
,VIX250820C00015000,Sell,Cancelled,0,300,,0.000,DAY,02/28/2025 10:01:27 EST,
,VIX250820C00018000,Buy,Cancelled,0,300,,0.000,DAY,02/28/2025 10:01:27 EST,
VIX Vertical,,Buy,Cancelled,0,400,@1.25,0.0000000000,GTC,02/27/2025 16:41:33 EST,
,VIX250416C00015000,Buy,Cancelled,0,400,,0.000,GTC,02/27/2025 16:41:33 EST,
,VIX250416C00018000,Sell,Cancelled,0,400,,0.000,GTC,02/27/2025 16:41:33 EST,
VIX Vertical,,Sell,Cancelled,0,300,@1.65,0.0000000000,DAY,02/27/2025 15:55:19 EST,
,VIX250820C00015000,Sell,Cancelled,0,300,,0.000,DAY,02/27/2025 15:55:19 EST,
,VIX250820C00018000,Buy,Cancelled,0,300,,0.000,DAY,02/27/2025 15:55:19 EST,
VIX Vertical,,Sell,Filled,400,400,@1.6200000000,1.6200000000,DAY,02/27/2025 15:31:29 EST,02/27/2025 15:46:16 EST
,VIX250416C00015000,Sell,Filled,400,400,@4.65,4.65,DAY,02/27/2025 15:31:29 EST,02/27/2025 15:46:16 EST
,VIX250416C00018000,Buy,Filled,400,400,@3.03,3.03,DAY,02/27/2025 15:31:29 EST,02/27/2025 15:46:16 EST
VIX Vertical,,Sell,Cancelled,0,300,@1.49,0.0000000000,DAY,02/27/2025 15:30:11 EST,
,VIX250820C00015000,Sell,Cancelled,0,300,,0.000,DAY,02/27/2025 15:30:11 EST,
,VIX250820C00018000,Buy,Cancelled,0,300,,0.000,DAY,02/27/2025 15:30:11 EST,
VIX Vertical,,Buy,Filled,300,300,@1.4800000000,1.4800000000,DAY,02/27/2025 15:28:36 EST,02/27/2025 15:28:36 EST
,VIX250820C00015000,Buy,Filled,300,300,@5.38,5.38,DAY,02/27/2025 15:28:36 EST,02/27/2025 15:28:36 EST
,VIX250820C00018000,Sell,Filled,300,300,@3.90,3.90,DAY,02/27/2025 15:28:36 EST,02/27/2025 15:28:36 EST
VIX Vertical,,Buy,Filled,300,300,@1.4500000000,1.4500000000,GTC,02/21/2025 13:45:31 EST,02/26/2025 10:13:07 EST
,VIX250318C00015000,Buy,Filled,300,300,@3.06,3.06,GTC,02/21/2025 13:45:31 EST,02/26/2025 10:13:07 EST
,VIX250318C00018000,Sell,Filled,300,300,@1.61,1.61,GTC,02/21/2025 13:45:31 EST,02/26/2025 10:13:07 EST
VIX Vertical,,Sell,Filled,300,300,@1.3800000000,1.3800000000,DAY,02/21/2025 13:43:37 EST,02/21/2025 13:43:37 EST
,VIX250318C00015000,Sell,Filled,300,300,@3.13,3.13,DAY,02/21/2025 13:43:37 EST,02/21/2025 13:43:37 EST
,VIX250318C00018000,Buy,Filled,300,300,@1.75,1.75,DAY,02/21/2025 13:43:37 EST,02/21/2025 13:43:37 EST
RDDT Vertical,,Sell,Cancelled,0,45,@16.40,0.0000000000,DAY,02/19/2025 11:14:38 EST,
,RDDT250417P00195000,Sell,Cancelled,0,45,,0.000,DAY,02/19/2025 11:14:38 EST,
,RDDT250417P00160000,Buy,Cancelled,0,45,,0.000,DAY,02/19/2025 11:14:38 EST,
SPXW Strangle,,Buy,Cancelled,0,20,@0.250,0.0000000000,DAY,02/18/2025 15:58:02 EST,
,SPXW250218C06125000,Buy,Cancelled,0,20,,0.000,DAY,02/18/2025 15:58:02 EST,
,SPXW250218P06110000,Buy,Cancelled,0,20,,0.000,DAY,02/18/2025 15:58:02 EST,
SPXW Vertical,,Sell,Filled,3,3,@8.6000000000,8.6000000000,DAY,02/18/2025 14:57:19 EST,02/18/2025 14:57:19 EST
,SPXW250218P06130000,Sell,Filled,3,3,@15.58,15.58,DAY,02/18/2025 14:57:19 EST,02/18/2025 14:57:19 EST
,SPXW250218P06120000,Buy,Filled,3,3,@6.98,6.98,DAY,02/18/2025 14:57:19 EST,02/18/2025 14:57:19 EST
SPXW Vertical,,Sell,Filled,7,7,@2.2000000000,2.2000000000,DAY,02/18/2025 14:33:28 EST,02/18/2025 14:33:28 EST
,SPXW250218C06110000,Sell,Filled,7,7,@4.71,4.71,DAY,02/18/2025 14:33:28 EST,02/18/2025 14:33:28 EST
,SPXW250218C06115000,Buy,Filled,7,7,@2.51,2.51,DAY,02/18/2025 14:33:28 EST,02/18/2025 14:33:28 EST
SPXW IronCondor,,Buy,Cancelled,0,20,@3.90,0.0000000000,DAY,02/18/2025 14:21:56 EST,
,SPXW250218C06125000,Sell,Cancelled,0,20,,0.000,DAY,02/18/2025 14:21:56 EST,
,SPXW250218C06120000,Buy,Cancelled,0,20,,0.000,DAY,02/18/2025 14:21:56 EST,
,SPXW250218P06115000,Buy,Cancelled,0,20,,0.000,DAY,02/18/2025 14:21:56 EST,
,SPXW250218P06110000,Sell,Cancelled,0,20,,0.000,DAY,02/18/2025 14:21:56 EST,
SPXW IronCondor,,Buy,Cancelled,0,20,@4.00,0.0000000000,DAY,02/18/2025 14:20:11 EST,
,SPXW250218C06125000,Sell,Cancelled,0,20,,0.000,DAY,02/18/2025 14:20:11 EST,
,SPXW250218C06120000,Buy,Cancelled,0,20,,0.000,DAY,02/18/2025 14:20:11 EST,
,SPXW250218P06115000,Buy,Cancelled,0,20,,0.000,DAY,02/18/2025 14:20:11 EST,
,SPXW250218P06110000,Sell,Cancelled,0,20,,0.000,DAY,02/18/2025 14:20:11 EST,
SPXW Vertical,,Buy,Filled,10,10,@4.8500000000,4.8500000000,DAY,02/18/2025 14:07:39 EST,02/18/2025 14:07:39 EST
,SPXW250218P06130000,Buy,Filled,10,10,@23.73,23.73,DAY,02/18/2025 14:07:39 EST,02/18/2025 14:07:39 EST
,SPXW250218P06125000,Sell,Filled,10,10,@18.88,18.88,DAY,02/18/2025 14:07:39 EST,02/18/2025 14:07:39 EST
SPXW Vertical,,Sell,Cancelled,0,10,@2.75,0.0000000000,DAY,02/18/2025 14:06:23 EST,
,SPXW250218C06110000,Sell,Cancelled,0,10,,0.000,DAY,02/18/2025 14:06:23 EST,
,SPXW250218C06115000,Buy,Cancelled,0,10,,0.000,DAY,02/18/2025 14:06:23 EST,
SPXW Vertical,,Sell,Filled,10,10,@4.4500000000,4.4500000000,DAY,02/18/2025 13:58:47 EST,02/18/2025 13:58:57 EST
,SPXW250218P06130000,Sell,Filled,10,10,@17.35,17.35,DAY,02/18/2025 13:58:47 EST,02/18/2025 13:58:57 EST
,SPXW250218P06125000,Buy,Filled,10,10,@12.90,12.90,DAY,02/18/2025 13:58:47 EST,02/18/2025 13:58:57 EST
SPXW IronCondor,,Buy,Cancelled,0,20,@1.00,0.0000000000,DAY,02/18/2025 11:14:43 EST,
,SPXW250218C06125000,Sell,Cancelled,0,20,,0.000,DAY,02/18/2025 11:14:43 EST,
,SPXW250218C06120000,Buy,Cancelled,0,20,,0.000,DAY,02/18/2025 11:14:43 EST,
,SPXW250218P06115000,Buy,Cancelled,0,20,,0.000,DAY,02/18/2025 11:14:43 EST,
,SPXW250218P06110000,Sell,Cancelled,0,20,,0.000,DAY,02/18/2025 11:14:43 EST,
SPXW IronCondor,,Sell,Filled,20,20,@3.9500000000,3.9500000000,DAY,02/18/2025 11:08:20 EST,02/18/2025 11:10:22 EST
,SPXW250218C06125000,Buy,Filled,20,20,@5.97,5.97,DAY,02/18/2025 11:08:20 EST,02/18/2025 11:10:22 EST
,SPXW250218C06120000,Sell,Filled,20,20,@8.56,8.56,DAY,02/18/2025 11:08:20 EST,02/18/2025 11:10:22 EST
,SPXW250218P06115000,Sell,Filled,20,20,@5.02,5.02,DAY,02/18/2025 11:08:20 EST,02/18/2025 11:10:22 EST
,SPXW250218P06110000,Buy,Filled,20,20,@3.66,3.66,DAY,02/18/2025 11:08:20 EST,02/18/2025 11:10:22 EST
VIX Vertical,,Buy,Filled,450,450,@3.0600000000,3.0600000000,GTC,02/13/2025 11:37:15 EST,02/14/2025 16:05:14 EST
,VIX250820P00019000,Buy,Filled,450,450,@3.11,3.11,GTC,02/13/2025 11:37:15 EST,02/14/2025 16:05:14 EST
,VIX250820P00012000,Sell,Filled,450,450,@0.050,0.050,GTC,02/13/2025 11:37:15 EST,02/14/2025 16:05:14 EST
VIX Vertical,,Sell,Filled,30,30,@3.1000000000,3.1000000000,DAY,02/13/2025 11:36:03 EST,02/13/2025 11:36:03 EST
,VIX250820P00019000,Sell,Filled,30,30,@3.16,3.16,DAY,02/13/2025 11:36:03 EST,02/13/2025 11:36:03 EST
,VIX250820P00012000,Buy,Filled,30,30,@0.060,0.060,DAY,02/13/2025 11:36:03 EST,02/13/2025 11:36:03 EST
VIX Vertical,,Sell,Filled,70,70,@3.1000000000,3.1000000000,DAY,02/13/2025 11:34:32 EST,02/13/2025 11:35:11 EST
,VIX250820P00019000,Sell,Filled,70,70,@3.16,3.16,DAY,02/13/2025 11:34:32 EST,02/13/2025 11:35:11 EST
,VIX250820P00012000,Buy,Filled,70,70,@0.060,0.060,DAY,02/13/2025 11:34:32 EST,02/13/2025 11:35:11 EST
VIX Vertical,,Sell,Filled,150,150,@3.1000000000,3.1000000000,DAY,02/13/2025 11:33:22 EST,02/13/2025 11:33:26 EST
,VIX250820P00019000,Sell,Filled,150,150,@3.16,3.16,DAY,02/13/2025 11:33:22 EST,02/13/2025 11:33:26 EST
,VIX250820P00012000,Buy,Filled,150,150,@0.060,0.060,DAY,02/13/2025 11:33:22 EST,02/13/2025 11:33:26 EST
VIX Vertical,,Sell,Filled,200,200,@3.1000000000,3.1000000000,DAY,02/13/2025 11:31:39 EST,02/13/2025 11:32:30 EST
,VIX250820P00019000,Sell,Filled,200,200,@3.16,3.16,DAY,02/13/2025 11:31:39 EST,02/13/2025 11:32:30 EST
,VIX250820P00012000,Buy,Filled,200,200,@0.060,0.060,DAY,02/13/2025 11:31:39 EST,02/13/2025 11:32:30 EST
VIX Vertical,,Buy,Filled,350,350,@2.1000000000,2.1000000000,DAY,02/13/2025 11:21:16 EST,02/13/2025 11:21:53 EST
,VIX250318P00018000,Buy,Filled,350,350,@2.15,2.15,DAY,02/13/2025 11:21:16 EST,02/13/2025 11:21:53 EST
,VIX250318P00013500,Sell,Filled,350,350,@0.050,0.050,DAY,02/13/2025 11:21:16 EST,02/13/2025 11:21:53 EST
VIX Vertical,,Buy,Filled,200,200,@3.7700000000,3.7700000000,DAY,02/13/2025 11:20:15 EST,02/13/2025 11:20:52 EST
,VIX250318P00020000,Buy,Filled,200,200,@3.80,3.80,DAY,02/13/2025 11:20:15 EST,02/13/2025 11:20:52 EST
,VIX250318P00013000,Sell,Filled,200,200,@0.030,0.030,DAY,02/13/2025 11:20:15 EST,02/13/2025 11:20:52 EST
VIX Vertical,,Buy,Cancelled,0,200,@3.75,0.0000000000,DAY,02/13/2025 11:15:44 EST,
,VIX250318P00020000,Buy,Cancelled,0,200,,0.000,DAY,02/13/2025 11:15:44 EST,
,VIX250318P00013000,Sell,Cancelled,0,200,,0.000,DAY,02/13/2025 11:15:44 EST,
VIX Vertical,,Buy,Cancelled,0,200,@3.00,0.0000000000,GTC,01/31/2025 16:16:10 EST,
,VIX250318P00020000,Buy,Cancelled,0,200,,0.000,GTC,01/31/2025 16:16:10 EST,
,VIX250318P00013000,Sell,Cancelled,0,200,,0.000,GTC,01/31/2025 16:16:10 EST,
VIX Vertical,,Buy,Cancelled,0,200,@2.80,0.0000000000,DAY,01/31/2025 10:41:12 EST,
,VIX250318P00020000,Buy,Cancelled,0,200,,0.000,DAY,01/31/2025 10:41:12 EST,
,VIX250318P00013000,Sell,Cancelled,0,200,,0.000,DAY,01/31/2025 10:41:12 EST,
VIX Vertical,,Buy,Cancelled,0,350,@1.80,0.0000000000,GTC,01/31/2025 10:40:56 EST,
,VIX250318P00018000,Buy,Cancelled,0,350,,0.000,GTC,01/31/2025 10:40:56 EST,
,VIX250318P00013500,Sell,Cancelled,0,350,,0.000,GTC,01/31/2025 10:40:56 EST,
VIX Vertical,,Sell,Filled,150,150,@2.2900000000,2.2900000000,DAY,01/31/2025 10:39:19 EST,01/31/2025 10:39:19 EST
,VIX250318P00018000,Sell,Filled,150,150,@2.40,2.40,DAY,01/31/2025 10:39:19 EST,01/31/2025 10:39:19 EST
,VIX250318P00013500,Buy,Filled,150,150,@0.110,0.110,DAY,01/31/2025 10:39:19 EST,01/31/2025 10:39:19 EST
VIX Vertical,,Sell,Filled,200,200,@2.2900000000,2.2900000000,DAY,01/31/2025 10:37:29 EST,01/31/2025 10:38:32 EST
,VIX250318P00018000,Sell,Filled,200,200,@2.40,2.40,DAY,01/31/2025 10:37:29 EST,01/31/2025 10:38:32 EST
,VIX250318P00013500,Buy,Filled,200,200,@0.110,0.110,DAY,01/31/2025 10:37:29 EST,01/31/2025 10:38:32 EST
VIX Vertical,,Sell,Filled,400,400,@2.2900000000,2.2900000000,DAY,01/31/2025 10:36:09 EST,01/31/2025 10:36:48 EST
,VIX250318P00018000,Sell,Filled,400,400,@2.40,2.40,DAY,01/31/2025 10:36:09 EST,01/31/2025 10:36:48 EST
,VIX250318P00013500,Buy,Filled,400,400,@0.110,0.110,DAY,01/31/2025 10:36:09 EST,01/31/2025 10:36:48 EST
VIX Vertical,,Buy,Filled,400,400,@2.3243000000,2.3243000000,DAY,01/31/2025 10:35:47 EST,01/31/2025 10:35:47 EST
,VIX250318P00018000,Buy,Filled,400,400,@2.43,2.43,DAY,01/31/2025 10:35:47 EST,01/31/2025 10:35:47 EST
,VIX250318P00013500,Sell,Filled,400,400,@0.110,0.110,DAY,01/31/2025 10:35:47 EST,01/31/2025 10:35:47 EST
VIXW Vertical,,Sell,Cancelled,0,220,@2.45,0.0000000000,DAY,01/31/2025 10:31:12 EST,
,VIXW250226P00018000,Sell,Cancelled,0,220,,0.000,DAY,01/31/2025 10:31:12 EST,
,VIXW250226P00013000,Buy,Cancelled,0,220,,0.000,DAY,01/31/2025 10:31:12 EST,
QQQ IronCondor,,Buy,Filled,100,100,0.8189000000,0.8189000000,DAY,01/29/2025 15:28:07 EST,01/29/2025 15:28:07 EST
